"Face clockwise by 45 degrees, then travel forward for two meters.","[("RGHT"|0.79)| ("MOVE"|2.00)]"
"Veer clockwise by 45 degrees, then proceed two meters ahead.","[("RGHT"|0.79)| ("MOVE"|2.00)]"
"Shift clockwise by 45 degrees, then advance two meters.","[("RGHT"|0.79)| ("MOVE"|2.00)]"
"Make a clockwise turn of 45 degrees, then move forward by two meters.","[("RGHT"|0.79)| ("MOVE"|2.00)]"
"Rotate towards the clockwise direction by 45 degrees, then proceed by two meters.","[("RGHT"|0.79)| ("MOVE"|2.00)]"
"Execute a 45-degree clockwise rotation, followed by moving forward by two meters.","[("RGHT"|0.79)| ("MOVE"|2.00)]"
"Turn to the clockwise direction by 45 degrees, then advance by two meters.","[("RGHT"|0.79)| ("MOVE"|2.00)]"
"Rotate 60 degrees to the right, and move forward by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Turn right by 60 degrees, then advance by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Pivot right by 60 degrees, then proceed forward for two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Rotate to the right by 60 degrees, then move ahead by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Make a 60-degree rightward rotation, then travel two meters forward.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Adjust to the right by 60 degrees, then advance by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Veer rightward by 60 degrees, then move forward by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Execute a right rotation of 60 degrees, then proceed two meters ahead.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Shift to the right by 60 degrees, then move ahead two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Turn rightward by 60 degrees, then advance by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Rotate right by 60 degrees, then proceed forward by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Pivot to the right by 60 degrees, then move forward by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Turn clockwise by 60 degrees, then proceed forward by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Pivot clockwise by 60 degrees, then advance by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Turn clockwise by 60 degrees, then move forward by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Rotate clockwise by 60 degrees, followed by advancing by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Face clockwise by 60 degrees, then travel forward for two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Veer clockwise by 60 degrees, then proceed two meters ahead.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Shift clockwise by 60 degrees, then advance two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Make a clockwise turn of 60 degrees, then move forward by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Rotate towards the clockwise direction by 60 degrees, then proceed by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Execute a 60-degree clockwise rotation, followed by moving forward by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Turn to the clockwise direction by 60 degrees, then advance by two meters.","[("RGHT"|1.05)| ("MOVE"|2.00)]"
"Rotate 90 degrees to the right, and move forward by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Pivot right by 90 degrees, then proceed forward for two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Rotate to the right by 90 degrees, then move ahead by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Make a 90-degree rightward rotation, then travel two meters forward.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Adjust to the right by 90 degrees, then advance by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Veer rightward by 90 degrees, then move forward by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Execute a right rotation of 90 degrees, then proceed two meters ahead.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Shift to the right by 90 degrees, then move ahead two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Turn rightward by 90 degrees, then advance by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Rotate right by 90 degrees, then proceed forward by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Pivot to the right by 90 degrees, then move forward by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Turn clockwise by 90 degrees, then proceed forward by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Pivot clockwise by 90 degrees, then advance by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Turn clockwise by 90 degrees, then move forward by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Rotate clockwise by 90 degrees, followed by advancing by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Face clockwise by 90 degrees, then travel forward for two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Veer clockwise by 90 degrees, then proceed two meters ahead.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Shift clockwise by 90 degrees, then advance two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Make a clockwise turn of 90 degrees, then move forward by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Rotate towards the clockwise direction by 90 degrees, then proceed by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Execute a 90-degree clockwise rotation, followed by moving forward by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Turn to the clockwise direction by 90 degrees, then advance by two meters.","[("RGHT"|1.57)| ("MOVE"|2.00)]"
"Rotate 30 degrees to the left, and move forward by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Turn left by 30 degrees, then advance half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Rotate to the left by 30 degrees, then proceed forward for half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Pivot left by 30 degrees, then move ahead by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Make a 30-degree leftward rotation, then travel half a meter forward.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Adjust to the left by 30 degrees, then advance half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Turn leftward by 30 degrees, then move forward for half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Execute a left rotation of 30 degrees, then proceed half a meter ahead.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Rotate left by 30 degrees, then proceed forward half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Veer leftward by 30 degrees, then advance by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Shift to the left by 30 degrees, then move ahead half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Turn counterclockwise by 30 degrees, then proceed forward by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Pivot counterclockwise by 30 degrees, then advance by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Turn counterclockwise by 30 degrees, then move forward by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Rotate counterclockwise by 30 degrees, followed by advancing by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Face counterclockwise by 30 degrees, then travel forward for half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Veer counterclockwise by 30 degrees, then proceed half a meter ahead.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Shift counterclockwise by 30 degrees, then advance half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Make a counterclockwise turn of 30 degrees, then move forward by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Rotate towards the counterclockwise direction by 30 degrees, then proceed by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Execute a 30-degree counterclockwise rotation, followed by moving forward by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Turn to the counterclockwise direction by 30 degrees, then advance by half a meter.","[("LEFT"|0.52)| ("MOVE"|0.50)]"
"Rotate 45 degrees to the left, and move forward by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Pivot left by 45 degrees, then proceed forward for half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Rotate to the left by 45 degrees, then move ahead by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Make a 45-degree leftward rotation, then travel half a meter forward.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Adjust to the left by 45 degrees, then advance by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Veer leftward by 45 degrees, then move forward by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Execute a left rotation of 45 degrees, then proceed half a meter ahead.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Shift to the left by 45 degrees, then move ahead half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Turn leftward by 45 degrees, then advance by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Rotate left by 45 degrees, then proceed forward by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Pivot to the left by 45 degrees, then move forward by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Turn counterclockwise by 45 degrees, then proceed forward by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Pivot counterclockwise by 45 degrees, then advance by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Turn counterclockwise by 45 degrees, then move forward by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Rotate counterclockwise by 45 degrees, followed by advancing by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Face counterclockwise by 45 degrees, then travel forward for half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Veer counterclockwise by 45 degrees, then proceed half a meter ahead.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Shift counterclockwise by 45 degrees, then advance half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Make a counterclockwise turn of 45 degrees, then move forward by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Rotate towards the counterclockwise direction by 45 degrees, then proceed by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Execute a 45-degree counterclockwise rotation, followed by moving forward by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Turn to the counterclockwise direction by 45 degrees, then advance by half a meter.","[("LEFT"|0.79)| ("MOVE"|0.50)]"
"Rotate 60 degrees to the left, and move forward by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Pivot left by 60 degrees, then proceed forward for half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Rotate to the left by 60 degrees, then move ahead by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Make a 60-degree leftward rotation, then travel half a meter forward.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Adjust to the left by 60 degrees, then advance by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Veer leftward by 60 degrees, then move forward by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Execute a left rotation of 60 degrees, then proceed half a meter ahead.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Shift to the left by 60 degrees, then move ahead half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Turn leftward by 60 degrees, then advance by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Rotate left by 60 degrees, then proceed forward by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Pivot to the left by 60 degrees, then move forward by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Turn counterclockwise by 60 degrees, then proceed forward by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Pivot counterclockwise by 60 degrees, then advance by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Turn counterclockwise by 60 degrees, then move forward by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Rotate counterclockwise by 60 degrees, followed by advancing by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Face counterclockwise by 60 degrees, then travel forward for half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Veer counterclockwise by 60 degrees, then proceed half a meter ahead.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Shift counterclockwise by 60 degrees, then advance half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Make a counterclockwise turn of 60 degrees, then move forward by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Rotate towards the counterclockwise direction by 60 degrees, then proceed by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Execute a 60-degree counterclockwise rotation, followed by moving forward by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Turn to the counterclockwise direction by 60 degrees, then advance by half a meter.","[("LEFT"|1.05)| ("MOVE"|0.50)]"
"Rotate 90 degrees to the left, and move forward by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Pivot left by 90 degrees, then proceed forward for half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Rotate to the left by 90 degrees, then move ahead by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Make a 90-degree leftward rotation, then travel half a meter forward.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Adjust to the left by 90 degrees, then advance by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Veer leftward by 90 degrees, then move forward by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Execute a left rotation of 90 degrees, then proceed half a meter ahead.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Shift to the left by 90 degrees, then move ahead half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Turn leftward by 90 degrees, then advance by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Rotate left by 90 degrees, then proceed forward by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Pivot to the left by 90 degrees, then move forward by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Turn counterclockwise by 90 degrees, then proceed forward by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Pivot counterclockwise by 90 degrees, then advance by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Turn counterclockwise by 90 degrees, then move forward by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Rotate counterclockwise by 90 degrees, followed by advancing by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Face counterclockwise by 90 degrees, then travel forward for half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Veer counterclockwise by 90 degrees, then proceed half a meter ahead.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Shift counterclockwise by 90 degrees, then advance half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Make a counterclockwise turn of 90 degrees, then move forward by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Rotate towards the counterclockwise direction by 90 degrees, then proceed by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Execute a 90-degree counterclockwise rotation, followed by moving forward by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Turn to the counterclockwise direction by 90 degrees, then advance by half a meter.","[("LEFT"|1.57)| ("MOVE"|0.50)]"
"Rotate 30 degrees to the right, and move forward by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Pivot right by 30 degrees, then proceed forward for half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Rotate to the right by 30 degrees, then move ahead by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Make a 30-degree rightward rotation, then travel half a meter forward.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Adjust to the right by 30 degrees, then advance by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Veer rightward by 30 degrees, then move forward by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Execute a right rotation of 30 degrees, then proceed half a meter ahead.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Shift to the right by 30 degrees, then move ahead half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Turn rightward by 30 degrees, then advance by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Rotate right by 30 degrees, then proceed forward by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Pivot to the right by 30 degrees, then move forward by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Rotate 30 degrees clockwise, and move forward by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Turn clockwise by 30 degrees, then advance by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Pivot 30 degrees clockwise, then proceed ahead for half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Perform a 30-degree clockwise rotation, then advance by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Execute a clockwise rotation of 30 degrees, then proceed ahead by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Shift clockwise by 30 degrees, then move forward by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Make a 30-degree clockwise turn, then advance by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Rotate clockwise by 30 degrees, then move forward for half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Spin 30 degrees clockwise, then advance by half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Twist clockwise by 30 degrees, then move forward for half a meter.","[("RGHT"|0.52)| ("MOVE"|0.50)]"
"Rotate 45 degrees to the right, and move forward by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Rotate 45 degrees to the right, and move forward by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Turn right by 45 degrees, then advance by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Pivot right by 45 degrees, then proceed forward for half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Rotate to the right by 45 degrees, then move ahead by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Make a 45-degree rightward rotation, then travel half a meter forward.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Adjust to the right by 45 degrees, then advance by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Veer rightward by 45 degrees, then move forward by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Execute a right rotation of 45 degrees, then proceed half a meter ahead.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Shift to the right by 45 degrees, then move ahead half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Rotate 45 degrees clockwise, then move forward by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Turn clockwise by 45 degrees, then advance by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Pivot 45 degrees clockwise, then proceed ahead for half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Perform a 45-degree clockwise rotation, then advance by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Execute a clockwise rotation of 45 degrees, then proceed ahead by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Shift clockwise by 45 degrees, then move forward by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Make a 45-degree clockwise turn, then advance by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Spin 45 degrees clockwise, then advance by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Twist clockwise by 45 degrees, then move forward by half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Rotate clockwise by 45 degrees, then move ahead for half a meter.","[("RGHT"|0.79)| ("MOVE"|0.50)]"
"Rotate 60 degrees to the right, and move forward by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Rotate 60 degrees to the right, and move forward by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Turn right by 60 degrees, then advance by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Pivot right by 60 degrees, then proceed forward for half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Rotate to the right by 60 degrees, then move ahead by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Make a 60-degree rightward rotation, then travel half a meter forward.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Adjust to the right by 60 degrees, then advance by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Veer rightward by 60 degrees, then move forward by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Execute a right rotation of 60 degrees, then proceed half a meter ahead.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Shift to the right by 60 degrees, then move ahead half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Rotate 60 degrees clockwise, then move forward by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Pivot 60 degrees clockwise, then proceed ahead for half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Rotate clockwise by 60 degrees, then move forward for half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Perform a 60-degree clockwise rotation, then advance by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Execute a clockwise rotation of 60 degrees, then proceed ahead by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Shift clockwise by 60 degrees, then move forward by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Make a 60-degree clockwise turn, then advance by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Turn 60 degrees clockwise, then move forward by half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Pivot clockwise by 60 degrees, then advance for half a meter.","[("RGHT"|1.05)| ("MOVE"|0.50)]"
"Rotate 90 degrees to the right, and move forward by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Rotate 90 degrees to the right, and move forward by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Turn right by 90 degrees, then advance by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Pivot right by 90 degrees, then proceed forward for half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Rotate to the right by 90 degrees, then move ahead by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Make a 90-degree rightward rotation, then travel half a meter forward.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Adjust to the right by 90 degrees, then advance by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Veer rightward by 90 degrees, then move forward by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Execute a right rotation of 90 degrees, then proceed half a meter ahead.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Shift to the right by 90 degrees, then move ahead half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Turn 90 degrees clockwise, and then advance by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Rotate by 90 degrees clockwise, and then move forward for half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Perform a clockwise rotation of 90 degrees, then proceed ahead by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Pivot clockwise by 90 degrees, then advance for half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Execute a 90-degree clockwise turn, then move forward by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Rotate 90 degrees clockwise, then move forward by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Pivot 90 degrees clockwise, then proceed ahead for half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Rotate clockwise by 90 degrees, then advance by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Make a 90-degree clockwise turn, then move forward half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Execute a clockwise rotation of 90 degrees, then proceed ahead by half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Shift clockwise by 90 degrees, then move forward for half a meter.","[("RGHT"|1.57)| ("MOVE"|0.50)]"
"Face your back, and move 1 meter forward.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Turn around to face backward, then proceed forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Rotate to face backward, then move forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Turn your back, then advance one meter forward.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Face away from the current direction, then proceed forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Rotate to the rear, then move ahead by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Turn around, then advance one meter forward.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Face in the opposite direction, then proceed forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Rotate to face behind you, then move forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Turn your backside, then advance one meter forward.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Orient yourself to face away, then proceed forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Rotate to the back, then move ahead by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Rotate precisely 180 degrees, then proceed ahead by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Pivot exactly 180 degrees, then advance by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Turn precisely around by 180 degrees, then move forward one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Face directly opposite, then proceed ahead for one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Rotate precisely to face the rear by 180 degrees, then advance by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Turn precisely 180 degrees, then move forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Orient yourself to face directly behind, then proceed ahead by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Rotate exactly to the opposite side by 180 degrees, then move forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Turn completely around by 180 degrees, then advance by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Pivot exactly 180 degrees, then proceed forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Face precisely directly behind you, then move forward by one meter.","[("RGHT"|3.14)| ("MOVE"|1.00)]"
"Face your back, and move 2 meters forward.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Turn around to face backward, then proceed forward by two meters.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Rotate to face backward, then move forward by two meters.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Turn your back, then advance two meters forward.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Face away from the current direction, then proceed forward by two meters.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Rotate to the rear, then move ahead by two meters.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Turn around, then advance two meters forward.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Face in the opposite direction, then proceed forward by two meters.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Rotate to face behind you, then move forward by two meters.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
"Turn your backside, then advance two meters forward.","[("RGHT"|3.14)| ("MOVE"|2.00)]"
